pole_rs111,pole_rs211_low,pole_rs211_high,pole_rs221,pole_rs222
NaN + NaN*im,6.187636123109506 + 1.229590608151498e-16im,6.89430422530808 + 0.1707952322061423im,NaN + NaN*im,NaN + NaN*im
NaN + NaN*im,6.1896891685874005 - 5.587804398593602e-12im,6.855271766738246 + 0.17356887393741377im,NaN + NaN*im,NaN + NaN*im
NaN + NaN*im,6.189876514776347 - 2.6867722376112404e-12im,6.938700862983043 + 0.1918091085795275im,NaN + NaN*im,NaN + NaN*im
NaN + NaN*im,6.1887957160334715 - 1.4078588117058727e-11im,6.895617114201098 + 0.17936027639594104im,NaN + NaN*im,NaN + NaN*im
NaN + NaN*im,6.188608948156406 - 7.470458007276986e-11im,6.916565671415623 + 0.18997464051299234im,NaN + NaN*im,NaN + NaN*im
NaN + NaN*im,6.189484539137573 + 1.1704870650765583e-12im,6.779921336638232 + 0.129753960248639im,NaN + NaN*im,NaN + NaN*im
6.168308693127591 + 5.9775832666917365e-18im,NaN + NaN*im,6.864170470704161 + 0.0894458726694764im,NaN + NaN*im,NaN + NaN*im
NaN + NaN*im,6.18813836864871 + 5.185545272536538e-17im,6.781709172749741 + 0.127861724713035im,NaN + NaN*im,NaN + NaN*im
NaN + NaN*im,6.183781426423875 - 1.3001897628599373e-13im,6.842021137881357 + 0.1302885987627im,NaN + NaN*im,NaN + NaN*im
6.1655534600051825 - 1.631267417738371e-17im,NaN + NaN*im,6.856348850548828 + 0.08374833052473594im,NaN + NaN*im,NaN + NaN*im
NaN + NaN*im,6.183505710512403 - 1.4210053496149284e-13im,6.889842719858697 + 0.1451165498479217im,NaN + NaN*im,NaN + NaN*im
6.162228198843162 + 2.006463474138746e-18im,NaN + NaN*im,6.845661805540305 + 0.07805854578371409im,NaN + NaN*im,NaN + NaN*im
NaN + NaN*im,6.185510769458561 - 2.0927902259598528e-14im,6.840935725582307 + 0.13554963973981413im,NaN + NaN*im,NaN + NaN*im
NaN + NaN*im,6.190535605225724 - 3.1888498251726394e-11im,6.817660813914615 + 0.13811326868548288im,NaN + NaN*im,NaN + NaN*im
NaN + NaN*im,6.186457830306583 - 2.6822067527961676e-15im,6.957336967495309 + 0.1996638933526834im,NaN + NaN*im,NaN + NaN*im
NaN + NaN*im,6.186075792316436 - 8.117967725371626e-15im,6.949069014678003 + 0.18956737297894793im,NaN + NaN*im,NaN + NaN*im
NaN + NaN*im,6.189015879988057 + 1.5401804234902855e-11im,6.835229029434301 + 0.14548609103606766im,NaN + NaN*im,NaN + NaN*im
NaN + NaN*im,6.184223466043449 - 1.0509327365057012e-13im,6.839470362722959 + 0.13061233404547382im,NaN + NaN*im,NaN + NaN*im
NaN + NaN*im,6.190123910268969 + 7.976775087584792e-12im,6.927453856617799 + 0.2078514044719229im,NaN + NaN*im,NaN + NaN*im
NaN + NaN*im,6.184605677218221 - 8.466826097951045e-14im,6.874490597554869 + 0.14534736700472686im,NaN + NaN*im,NaN + NaN*im
6.183843909430178 - 3.8842065819198567e-14im,NaN + NaN*im,6.926678946269214 + 0.14600824279630034im,NaN + NaN*im,NaN + NaN*im
6.185248360748709 - 9.249064740435703e-15im,NaN + NaN*im,6.934570804417276 + 0.15550851420133427im,NaN + NaN*im,NaN + NaN*im
6.184254026482106 - 2.988479022105486e-14im,NaN + NaN*im,6.92893749170473 + 0.14856008140118052im,NaN + NaN*im,NaN + NaN*im
6.1684441654225335 - 2.5035535170096677e-17im,NaN + NaN*im,6.861042386846875 + 0.08826906954590331im,NaN + NaN*im,NaN + NaN*im
6.167613940864432 + 5.152446203842021e-18im,NaN + NaN*im,6.862144068598665 + 0.08803612390260103im,NaN + NaN*im,NaN + NaN*im
NaN + NaN*im,6.188529723570247 - 9.617558733148347e-11im,6.82076803206426 + 0.13548597414691146im,NaN + NaN*im,NaN + NaN*im
6.185041986540585 - 1.2556113347664921e-14im,NaN + NaN*im,6.933382282013877 + 0.153963175049897im,NaN + NaN*im,NaN + NaN*im
6.183425047310194 - 4.241387762927015e-14im,NaN + NaN*im,6.924263234263012 + 0.1435870088203367im,NaN + NaN*im,NaN + NaN*im
6.163451492740475 - 2.8971765208195217e-18im,NaN + NaN*im,6.850139617256964 + 0.0799379095454072im,NaN + NaN*im,NaN + NaN*im
NaN + NaN*im,6.18932684774158 + 1.0800942244587321e-11im,6.8534239200767955 + 0.15748054928390987im,NaN + NaN*im,NaN + NaN*im
NaN + NaN*im,6.1887957160334715 - 1.4078588117058727e-11im,6.895617114201098 + 0.17936027639594104im,NaN + NaN*im,NaN + NaN*im
NaN + NaN*im,6.1913995139373625 - 5.540995794212864e-15im,7.0461069003732675 + 0.3544249651653737im,NaN + NaN*im,NaN + NaN*im
NaN + NaN*im,6.187786688625861 + 8.837724047374388e-17im,6.85510426165607 + 0.15318953176817318im,NaN + NaN*im,NaN + NaN*im
NaN + NaN*im,6.184810364761884 - 5.50420994178217e-14im,6.820844648833488 + 0.12545878101810093im,NaN + NaN*im,NaN + NaN*im
6.173433468347472 + 1.4136250891699954e-10im,NaN + NaN*im,6.856680922527225 + 0.09259151061929673im,NaN + NaN*im,NaN + NaN*im
6.162187656529513 - 3.881073117865621e-18im,NaN + NaN*im,6.84494260013009 + 0.07955883739828488im,NaN + NaN*im,NaN + NaN*im
NaN + NaN*im,6.183480165483465 - 1.158597645343111e-13im,6.820553485354429 + 0.12196714187147523im,NaN + NaN*im,NaN + NaN*im
NaN + NaN*im,6.186050265757241 - 5.5676506968356505e-15im,6.8017676492521995 + 0.12696347833595178im,NaN + NaN*im,NaN + NaN*im
NaN + NaN*im,6.188206470895331 + 6.790230269353298e-17im,6.837877188052004 + 0.14484949256423824im,NaN + NaN*im,NaN + NaN*im
6.167416435902698 - 2.310721617220885e-17im,NaN + NaN*im,6.85855873249071 + 0.08942720060335192im,NaN + NaN*im,NaN + NaN*im
6.166718516646571 + 1.3730142065533182e-17im,NaN + NaN*im,6.856555076661112 + 0.08806185558833568im,NaN + NaN*im,NaN + NaN*im
NaN + NaN*im,6.190169816115791 + 7.866789696862981e-12im,6.847708303535996 + 0.1539909996309946im,NaN + NaN*im,NaN + NaN*im
NaN + NaN*im,6.188812032907714 - 8.766982942886057e-12im,6.812881362955181 + 0.13384416604929888im,NaN + NaN*im,NaN + NaN*im
6.167416435902698 - 2.310721617220885e-17im,NaN + NaN*im,6.85855873249071 + 0.08942720060335192im,NaN + NaN*im,NaN + NaN*im
6.167416435902698 - 2.310721617220885e-17im,NaN + NaN*im,6.85855873249071 + 0.08942720060335192im,NaN + NaN*im,NaN + NaN*im
NaN + NaN*im,6.1887957160334715 - 1.4078588117058727e-11im,6.895617114201098 + 0.17936027639594104im,NaN + NaN*im,NaN + NaN*im
NaN + NaN*im,6.1888191597914 - 8.505063468921198e-12im,6.863685792288544 + 0.16742630431159952im,NaN + NaN*im,NaN + NaN*im
6.177979257329206 + 1.2470419187100939e-11im,NaN + NaN*im,6.869533619987417 + 0.1194462966334347im,NaN + NaN*im,NaN + NaN*im
6.176948097628799 + 2.536716571014735e-11im,NaN + NaN*im,6.874547914127803 + 0.10271031398981623im,NaN + NaN*im,NaN + NaN*im
6.1777096671814515 + 1.4893902148242376e-11im,NaN + NaN*im,6.871930550399023 + 0.11840311526547956im,NaN + NaN*im,NaN + NaN*im
NaN + NaN*im,6.188953006616491 + 1.220925582568589e-11im,6.921495642645397 + 0.2574805402279457im,NaN + NaN*im,NaN + NaN*im
NaN + NaN*im,6.189141139549779 + 1.679430610255312e-11im,6.80716727978219 + 0.1369155275738864im,NaN + NaN*im,NaN + NaN*im
6.178201019946835 + 1.0726565891433856e-11im,NaN + NaN*im,6.865893895270504 + 0.1203195649613785im,NaN + NaN*im,NaN + NaN*im
6.177622264137276 + 1.574487692848815e-11im,NaN + NaN*im,6.873729796935342 + 0.11798332089789954im,NaN + NaN*im,NaN + NaN*im
NaN + NaN*im,6.1883872604061585 - 1.8979764526944298e-10im,6.956439967993134 + 0.171457052928479im,NaN + NaN*im,NaN + NaN*im
6.178190909216263 + 1.0796461455066483e-11im,NaN + NaN*im,6.866916210264536 + 0.12031025317019108im,NaN + NaN*im,NaN + NaN*im
NaN + NaN*im,6.187602563782273 + 1.0504702496178141e-16im,6.848648761771305 + 0.13556590481823388im,NaN + NaN*im,NaN + NaN*im
6.1778882370627475 + 1.325162959884734e-11im,NaN + NaN*im,6.870322080683053 + 0.11914397867594481im,NaN + NaN*im,NaN + NaN*im
6.177609310016258 + 1.5868245185719632e-11im,NaN + NaN*im,6.8747462428733686 + 0.1178957800933115im,NaN + NaN*im,NaN + NaN*im
6.1790089678866815 + 5.888876889770955e-12im,NaN + NaN*im,6.8567468771380975 + 0.12300507195450183im,NaN + NaN*im,NaN + NaN*im
NaN + NaN*im,6.186362398545592 - 3.445699497366904e-15im,6.952646410285902 + 0.0982278933381615im,NaN + NaN*im,NaN + NaN*im
6.178406062565427 + 9.283365954448337e-12im,NaN + NaN*im,6.86340711880182 + 0.12105018093607647im,NaN + NaN*im,NaN + NaN*im
NaN + NaN*im,6.188565634969306 - 8.18906439451101e-11im,6.820690406051584 + 0.13918724347975392im,NaN + NaN*im,NaN + NaN*im
NaN + NaN*im,6.189028633017953 + 1.735180324345697e-11im,6.891580610549977 + 0.1968129618179891im,NaN + NaN*im,NaN + NaN*im
NaN + NaN*im,6.187365590134128 + 1.504393364540555e-16im,7.004555028357183 + 0.10899905299576076im,NaN + NaN*im,NaN + NaN*im
6.1778882370627475 + 1.325162959884734e-11im,NaN + NaN*im,6.870322080683053 + 0.11914397867594481im,NaN + NaN*im,NaN + NaN*im
NaN + NaN*im,6.1889698480747395 + 1.2576818016760316e-11im,6.838558537014297 + 0.159855070534418im,NaN + NaN*im,NaN + NaN*im
6.178314777389007 + 9.908100860390502e-12im,NaN + NaN*im,6.8641850213896936 + 0.12070463077092462im,NaN + NaN*im,NaN + NaN*im
6.178617770460701 + 7.955277730726052e-12im,NaN + NaN*im,6.860874467615455 + 0.12171929955510778im,NaN + NaN*im,NaN + NaN*im
NaN + NaN*im,6.1894633813359565 + 2.2772262014732852e-12im,6.791151469144373 + 0.1307091316591701im,NaN + NaN*im,NaN + NaN*im
NaN + NaN*im,6.1887957160334715 - 1.4078588117058727e-11im,6.895617114201098 + 0.17936027639594104im,NaN + NaN*im,NaN + NaN*im
NaN + NaN*im,6.189301582993669 + 1.2566635264124655e-11im,6.844912577171581 + 0.18994766106730598im,NaN + NaN*im,NaN + NaN*im
NaN + NaN*im,6.1893400255914575 + 1.0174391384974236e-11im,6.830684791879478 + 0.18801219348836073im,NaN + NaN*im,NaN + NaN*im
NaN + NaN*im,6.189870440004877 - 3.402849017538031e-12im,7.0705679269079615 + 0.4427661244841173im,NaN + NaN*im,NaN + NaN*im
6.17882575521432 + 6.755187898317245e-12im,NaN + NaN*im,6.868445638315098 + 0.12313870245342995im,NaN + NaN*im,NaN + NaN*im
NaN + NaN*im,6.188792057764998 - 1.7274867858291942e-11im,7.10433452671341 + 0.31196168665694146im,NaN + NaN*im,NaN + NaN*im
NaN + NaN*im,6.189329011250525 + 1.092483949369376e-11im,6.842163336700122 + 0.18887665369857495im,NaN + NaN*im,NaN + NaN*im
NaN + NaN*im,6.18438941506563 - 1.2872108233870408e-13im,7.543300722986166 + 0.1691246850580694im,NaN + NaN*im,NaN + NaN*im
6.178421554421813 + 9.131031945300691e-12im,NaN + NaN*im,6.872620008420843 + 0.12153540786264387im,NaN + NaN*im,NaN + NaN*im
6.179166895350754 + 5.151100553766884e-12im,NaN + NaN*im,6.864178911596159 + 0.1244672128406886im,NaN + NaN*im,NaN + NaN*im
6.179361073389616 + 4.375641795264365e-12im,NaN + NaN*im,6.863163174031449 + 0.12515260216923635im,NaN + NaN*im,NaN + NaN*im
6.178539475118447 + 8.526935276533371e-12im,NaN + NaN*im,6.868430550305045 + 0.11889500738304999im,NaN + NaN*im,NaN + NaN*im
NaN + NaN*im,6.187570252738294 + 1.350482877866267e-16im,7.011625358550452 + 0.12648827876026267im,NaN + NaN*im,NaN + NaN*im
NaN + NaN*im,6.1889064852314375 + 6.244502370111054e-12im,6.95875597570605 + 0.21212180475171005im,NaN + NaN*im,NaN + NaN*im
6.17882575521432 + 6.755187898317245e-12im,NaN + NaN*im,6.868445638315098 + 0.12313870245342995im,NaN + NaN*im,NaN + NaN*im
NaN + NaN*im,6.189543631522692 - 1.4255040860169135e-12im,6.7872860214362625 + 0.12926044084661428im,NaN + NaN*im,NaN + NaN*im
NaN + NaN*im,6.189778043722096 - 4.761903225283995e-12im,6.792924631207114 + 0.1441394078698293im,NaN + NaN*im,NaN + NaN*im
6.179361073389616 + 4.375641795264365e-12im,NaN + NaN*im,6.863163174031449 + 0.12515260216923635im,NaN + NaN*im,NaN + NaN*im
6.179099030448681 + 5.5365150658769215e-12im,NaN + NaN*im,6.863087574630297 + 0.12100455073543047im,NaN + NaN*im,NaN + NaN*im
6.1795679968036135 + 3.650656883055783e-12im,NaN + NaN*im,6.862180529971465 + 0.1259277699636521im,NaN + NaN*im,NaN + NaN*im
6.1795679968036135 + 3.650656883055783e-12im,NaN + NaN*im,6.862180529971465 + 0.1259277699636521im,NaN + NaN*im,NaN + NaN*im
6.179822239035036 + 2.893015826611168e-12im,NaN + NaN*im,6.859739777037096 + 0.12673497474485423im,NaN + NaN*im,NaN + NaN*im
NaN + NaN*im,6.1888570197948 - 1.3541468883490707e-12im,6.850634434430784 + 0.16197541582749572im,NaN + NaN*im,NaN + NaN*im
NaN + NaN*im,6.18712512804507 + 6.208540701564791e-19im,6.869062992591629 + 0.13339362455823248im,NaN + NaN*im,NaN + NaN*im
NaN + NaN*im,6.1887957160334715 - 1.4078588117058727e-11im,6.895617114201098 + 0.17936027639594104im,NaN + NaN*im,NaN + NaN*im
NaN + NaN*im,6.187874219447483 + 6.577178926937513e-17im,6.890292792537457 + 0.1693974637871505im,NaN + NaN*im,NaN + NaN*im
NaN + NaN*im,6.190614432198772 - 5.182600072734672e-11im,6.872169340073508 + 0.17432695974240006im,NaN + NaN*im,NaN + NaN*im
NaN + NaN*im,6.189797238636659 - 5.272430844248029e-12im,6.9496089839209265 + 0.2161439005058007im,NaN + NaN*im,NaN + NaN*im
NaN + NaN*im,6.1894849172304 + 1.3013626487996651e-12im,6.822698850697079 + 0.1454508333827776im,NaN + NaN*im,NaN + NaN*im
NaN + NaN*im,6.190631421755809 - 5.3230049958288845e-11im,6.84467989299392 + 0.15861232247236087im,NaN + NaN*im,NaN + NaN*im
NaN + NaN*im,6.1914752144896585 - 1.1386213344659902e-14im,6.99740623600395 + 0.2734703775423544im,NaN + NaN*im,NaN + NaN*im
NaN + NaN*im,6.190080242160939 + 6.0780627436994505e-12im,6.8407754221646995 + 0.15651353220956013im,NaN + NaN*im,NaN + NaN*im
NaN + NaN*im,6.190206308380792 + 7.426676296189972e-12im,6.828851082367744 + 0.14852304744403702im,NaN + NaN*im,NaN + NaN*im
NaN + NaN*im,6.190994114989976 - 1.1070428917955628e-16im,7.04261651375522 + 0.3578084372877356im,NaN + NaN*im,NaN + NaN*im
NaN + NaN*im,6.190459298457673 - 1.901515495223345e-11im,6.9164325372251385 + 0.20014059129630218im,NaN + NaN*im,NaN + NaN*im
NaN + NaN*im,6.187717459127815 + 1.2006927742785012e-16im,6.9305606988078665 + 0.16553330827159116im,NaN + NaN*im,NaN + NaN*im
NaN + NaN*im,6.187677562708646 + 1.192385346653867e-16im,6.923033431819815 + 0.16559046937360652im,NaN + NaN*im,NaN + NaN*im
NaN + NaN*im,6.191883201934231 - 6.833773259267088e-13im,6.991211957685121 + 0.26110835103618885im,NaN + NaN*im,NaN + NaN*im
NaN + NaN*im,6.1896945476869565 - 6.158754093101762e-12im,6.97479930838808 + 0.23501603559078835im,NaN + NaN*im,NaN + NaN*im
NaN + NaN*im,6.187686167334756 + 9.332942583769651e-17im,6.854904107410084 + 0.1618229289894878im,NaN + NaN*im,NaN + NaN*im
NaN + NaN*im,6.1890315789846975 + 1.830611955138707e-11im,6.986744684627522 + 0.22633828205362208im,NaN + NaN*im,NaN + NaN*im
NaN + NaN*im,6.1837690335760005 - 1.3244306104657413e-13im,6.846882335202449 + 0.1349307436144729im,NaN + NaN*im,NaN + NaN*im
NaN + NaN*im,6.187799413536378 + 1.023974593738605e-16im,6.957760846056328 + 0.15811582939028068im,NaN + NaN*im,NaN + NaN*im
NaN + NaN*im,6.1882461050803705 + 4.038633834709868e-17im,6.880011801873267 + 0.17094954425379205im,NaN + NaN*im,NaN + NaN*im
NaN + NaN*im,6.1887957160334715 - 1.4078588117058727e-11im,6.895617114201098 + 0.17936027639594104im,NaN + NaN*im,NaN + NaN*im
NaN + NaN*im,6.190335289982763 + 4.63146457858335e-13im,6.879191153799377 + 0.18450119992782274im,NaN + NaN*im,NaN + NaN*im
NaN + NaN*im,6.191230242288053 - 1.017231556765006e-15im,6.832321194382139 + 0.16561810066254812im,NaN + NaN*im,NaN + NaN*im
NaN + NaN*im,6.191720898762649 - 1.107790024690605e-13im,6.816154298321637 + 0.15386795236383324im,NaN + NaN*im,NaN + NaN*im
NaN + NaN*im,6.1865467604312245 - 1.7827072013293614e-15im,6.930381049871219 + 0.15737480747954793im,NaN + NaN*im,NaN + NaN*im
NaN + NaN*im,6.189180733181406 + 1.8155809478153688e-11im,6.881777734948855 + 0.1794638516718523im,NaN + NaN*im,NaN + NaN*im
NaN + NaN*im,6.1884712515433336 - 1.3507064033950097e-10im,6.879889669012316 + 0.1729596437898715im,NaN + NaN*im,NaN + NaN*im
NaN + NaN*im,6.189053586616799 + 1.8827795463307817e-11im,6.949574943942932 + 0.19559783528056682im,NaN + NaN*im,NaN + NaN*im
NaN + NaN*im,6.189665930067462 - 6.3402633864527375e-12im,7.182519183997752 + 0.44981524307825144im,NaN + NaN*im,NaN + NaN*im
NaN + NaN*im,6.191674376715488 - 8.31465094889298e-14im,6.912329839187337 + 0.1936208012313087im,NaN + NaN*im,NaN + NaN*im
NaN + NaN*im,6.191021426677531 - 1.5432448808932888e-16im,6.887372654956677 + 0.1867936947324172im,NaN + NaN*im,NaN + NaN*im
NaN + NaN*im,6.189860283693437 - 3.64430344062997e-12im,7.114392126375857 + 0.3373987101947043im,NaN + NaN*im,NaN + NaN*im
NaN + NaN*im,6.187088039758596 - 2.632850027438717e-17im,6.885302277470646 + 0.16157972495487147im,NaN + NaN*im,NaN + NaN*im
NaN + NaN*im,6.190897468458445 - 2.6992741664038547e-17im,6.9573026278017664 + 0.21545289510981575im,NaN + NaN*im,NaN + NaN*im
NaN + NaN*im,6.191506431756366 - 1.5030446834026835e-14im,6.960439363618451 + 0.2165125007248195im,NaN + NaN*im,NaN + NaN*im
NaN + NaN*im,6.188053020610546 + 1.1611430192610748e-16im,7.283285655523782 + 0.7275870603780105im,NaN + NaN*im,NaN + NaN*im
NaN + NaN*im,6.185252336345264 - 3.2477272711832553e-14im,6.8355433028986115 + 0.138336534224234im,NaN + NaN*im,NaN + NaN*im
NaN + NaN*im,6.191533070075607 - 1.7016652999071293e-14im,6.8358058848745 + 0.1644239101631599im,NaN + NaN*im,NaN + NaN*im
NaN + NaN*im,6.1915055002565405 - 1.3148817508974348e-14im,6.8504248962801935 + 0.17085152318798028im,NaN + NaN*im,NaN + NaN*im
NaN + NaN*im,6.1866707581680185 - 1.4051407389425269e-15im,7.245401911103989 + 0.36473063410917955im,NaN + NaN*im,NaN + NaN*im
NaN + NaN*im,6.191276953093244 - 1.5829506082598376e-15im,6.879251743090885 + 0.1837167239501163im,NaN + NaN*im,NaN + NaN*im
NaN + NaN*im,6.1911073899924265 - 3.451645058404132e-16im,6.8151954860808255 + 0.15981293386237821im,NaN + NaN*im,NaN + NaN*im
NaN + NaN*im,6.182535519813283 + 5.310131835058639e-13im,7.523517607015309 + 0.6089931517432947im,NaN + NaN*im,NaN + NaN*im
NaN + NaN*im,6.181632582129047 + 1.9889498189247734e-12im,6.874393265346933 + 0.11869417985548537im,NaN + NaN*im,NaN + NaN*im
NaN + NaN*im,6.185186011964549 - 3.625441831490653e-14im,6.838695787043085 + 0.13859722260749807im,NaN + NaN*im,NaN + NaN*im
NaN + NaN*im,6.187888792581002 + 7.051411653377879e-17im,7.260581911392861 + 0.5518415693405148im,NaN + NaN*im,NaN + NaN*im
NaN + NaN*im,6.187807790763005 + 1.0024754220538732e-16im,7.286628751567271 + 0.682066836939059im,NaN + NaN*im,NaN + NaN*im
NaN + NaN*im,6.181313550044484 + 3.314174789964521e-12im,6.881746567277781 + 0.11491309301441043im,NaN + NaN*im,NaN + NaN*im
NaN + NaN*im,6.187809171165303 + 1.0470804190066139e-16im,7.108636598348219 + 0.24382678112266226im,NaN + NaN*im,NaN + NaN*im
NaN + NaN*im,6.185744205043377 - 2.087207796756586e-14im,7.2870494708546305 + 0.3608941861128897im,NaN + NaN*im,NaN + NaN*im
6.163354345336745 - 1.1072939119016573e-17im,NaN + NaN*im,6.846350697711997 + 0.08042622545226367im,NaN + NaN*im,NaN + NaN*im
NaN + NaN*im,6.190601769579569 - 5.518472482373698e-11im,7.065769231981697 + 0.292214853597446im,NaN + NaN*im,NaN + NaN*im
NaN + NaN*im,6.190678041484755 - 7.253131772459575e-11im,7.126100239269851 + 0.37280791797588525im,NaN + NaN*im,NaN + NaN*im
NaN + NaN*im,6.186435468880128 - 2.598195268921685e-15im,6.904100288404585 + 0.1560431741385698im,NaN + NaN*im,NaN + NaN*im
NaN + NaN*im,6.191046267101532 - 1.7011599898292994e-16im,6.811676553986686 + 0.1588555047837244im,NaN + NaN*im,NaN + NaN*im
NaN + NaN*im,6.190286871476549 + 4.650361530476794e-12im,6.872634599182893 + 0.18298697972498995im,NaN + NaN*im,NaN + NaN*im
NaN + NaN*im,6.1881225251015515 + 4.416340906427103e-17im,6.96222849463467 + 0.18370347613951699im,NaN + NaN*im,NaN + NaN*im
NaN + NaN*im,6.185315728366875 - 2.910515738609692e-14im,6.832905760635585 + 0.1382819432290568im,NaN + NaN*im,NaN + NaN*im
NaN + NaN*im,6.186815385910146 - 4.3971489224165408e-16im,6.836616353353086 + 0.14963759728575465im,NaN + NaN*im,NaN + NaN*im
NaN + NaN*im,6.187523821853633 + 1.687683543644046e-16im,7.2619412802653684 + 0.4954765679912688im,NaN + NaN*im,NaN + NaN*im
NaN + NaN*im,6.181006753687794 + 4.5618468700271475e-12im,6.857279791640079 + 0.11697989978328244im,NaN + NaN*im,NaN + NaN*im
NaN + NaN*im,6.181038948252887 + 8.319088069193471e-12im,7.611404905673948 + 0.7856562723542361im,NaN + NaN*im,NaN + NaN*im
NaN + NaN*im,6.190595037843996 - 4.6436379405637333e-11im,6.837029132241159 + 0.1697377691321502im,NaN + NaN*im,NaN + NaN*im
NaN + NaN*im,6.191273056826289 - 1.4629145265205475e-15im,6.837560712603353 + 0.16744259350971127im,NaN + NaN*im,NaN + NaN*im
NaN + NaN*im,6.19036251990295 - 2.8641528088859587e-12im,7.158402236386543 + 0.4215803012736069im,NaN + NaN*im,NaN + NaN*im
NaN + NaN*im,6.1887957160334715 - 1.4078588117058727e-11im,6.895617114201098 + 0.17936027639594104im,NaN + NaN*im,NaN + NaN*im
NaN + NaN*im,6.187332169328619 + 9.268489632036981e-17im,6.886895084460933 + 0.16390307250805208im,NaN + NaN*im,NaN + NaN*im
NaN + NaN*im,6.1813307342033355 + 4.837557220594605e-12im,7.658951554832105 + 0.39606069039766206im,NaN + NaN*im,NaN + NaN*im
NaN + NaN*im,6.189909114859906 - 1.2442223897769733e-12im,6.892830558253144 + 0.18740552672659797im,NaN + NaN*im,NaN + NaN*im
NaN + NaN*im,6.1907216479440565 - 6.533736706627965e-11im,6.867593343471698 + 0.18243967346555756im,NaN + NaN*im,NaN + NaN*im
NaN + NaN*im,6.187812773794791 + 1.1318718301807719e-16im,6.814292763619668 + 0.15201225966015244im,NaN + NaN*im,NaN + NaN*im
NaN + NaN*im,6.191386212941959 - 4.947159723916304e-15im,7.147330333171672 + 0.40164543415148024im,NaN + NaN*im,NaN + NaN*im
NaN + NaN*im,6.190079144255647 + 5.918323984411839e-12im,6.805039502371929 + 0.1624999304601463im,NaN + NaN*im,NaN + NaN*im
6.18095483978282 + 8.191443123976575e-13im,NaN + NaN*im,6.880034713693715 + 0.13198429773370254im,NaN + NaN*im,NaN + NaN*im
NaN + NaN*im,6.189434583086135 + 4.093876552016782e-12im,6.80740409264012 + 0.16061481659215374im,NaN + NaN*im,NaN + NaN*im
NaN + NaN*im,6.184586331389757 - 7.618985335374949e-14im,6.83375943421145 + 0.13463948504702147im,NaN + NaN*im,NaN + NaN*im
NaN + NaN*im,6.189882751932369 - 2.1735417820802434e-12im,6.823844716461981 + 0.16712051345998025im,NaN + NaN*im,NaN + NaN*im
NaN + NaN*im,6.190618427292264 - 5.3275018146329804e-11im,6.8782308166493165 + 0.18563272332078018im,NaN + NaN*im,NaN + NaN*im
NaN + NaN*im,6.185935074921144 - 1.1911383084356904e-14im,7.040833094720883 + 0.09774043723411763im,NaN + NaN*im,NaN + NaN*im
NaN + NaN*im,6.191452885650364 - 7.891754616541528e-15im,6.863830887217964 + 0.17831770886264167im,NaN + NaN*im,NaN + NaN*im
NaN + NaN*im,6.186115826162585 - 6.846146916308153e-15im,6.922687256318072 + 0.1496055485568337im,NaN + NaN*im,NaN + NaN*im
NaN + NaN*im,6.191845550613068 - 4.3090299550559475e-13im,6.905931176683074 + 0.1889983028373642im,NaN + NaN*im,NaN + NaN*im
6.1667528255503825 - 9.357290014374932e-18im,NaN + NaN*im,6.848203708879061 + 0.08806432143956841im,NaN + NaN*im,NaN + NaN*im
NaN + NaN*im,6.191737404529718 - 1.3409572246846095e-13im,6.825723714300511 + 0.16076641773195638im,NaN + NaN*im,NaN + NaN*im
6.1781905062865725 + 1.0793279031157937e-11im,NaN + NaN*im,6.8679988150249365 + 0.12074263279550483im,NaN + NaN*im,NaN + NaN*im
NaN + NaN*im,6.191399621714109 - 4.682379401743982e-15im,6.86554862208136 + 0.17925389240008946im,NaN + NaN*im,NaN + NaN*im
NaN + NaN*im,6.187969763533529 + 7.4791083979679e-17im,6.863123604866383 + 0.16610009979038837im,NaN + NaN*im,NaN + NaN*im
NaN + NaN*im,6.191678467973023 - 8.886250524969763e-14im,6.932659950377916 + 0.20169922848521765im,NaN + NaN*im,NaN + NaN*im
NaN + NaN*im,6.183319843777299 - 1.285723934869288e-13im,6.96931464509779 + 0.044878123814650984im,NaN + NaN*im,NaN + NaN*im
NaN + NaN*im,6.183093394633693 - 4.981846392130047e-14im,7.490938056444331 + 0.3440227844184672im,NaN + NaN*im,NaN + NaN*im
6.170113136370831 - 4.2310410392926505e-17im,NaN + NaN*im,6.8465819607610205 + 0.09662325571968228im,NaN + NaN*im,NaN + NaN*im
6.175750953442702 + 4.6005613180614524e-11im,NaN + NaN*im,6.858315786031048 + 0.11241798623659623im,NaN + NaN*im,NaN + NaN*im
NaN + NaN*im,6.191629545827711 - 4.866482457356565e-14im,6.862085954210693 + 0.17600662368821923im,NaN + NaN*im,NaN + NaN*im
6.1821826875248 + 8.137208558864135e-14im,NaN + NaN*im,6.896233066058829 + 0.13761687242930826im,NaN + NaN*im,NaN + NaN*im
NaN + NaN*im,6.187461277522431 + 1.4220064433299967e-16im,7.133227753723742 + 0.23330696307045745im,NaN + NaN*im,NaN + NaN*im
6.181600828230897 + 3.4290977524174926e-13im,NaN + NaN*im,6.8880198687595255 + 0.10644469798579889im,NaN + NaN*im,NaN + NaN*im
NaN + NaN*im,6.1867311866363774 - 9.351069196374372e-16im,7.044213199905739 + 0.1442439961849074im,NaN + NaN*im,NaN + NaN*im
NaN + NaN*im,6.184892300075996 - 7.362399204640409e-14im,6.999287668356463 + 0.07244578217149474im,NaN + NaN*im,NaN + NaN*im
