pole_rs111,pole_rs211_low,pole_rs211_high,pole_rs221,pole_rs222
6.170783881620376 + 2.0678853113123704e-10im,NaN + NaN*im,7.049671653148935 + 0.24726207285556245im,NaN + NaN*im,NaN + NaN*im
6.174703861326772 + 4.7058887832008686e-11im,NaN + NaN*im,7.06270839888765 + 0.29193743781116743im,NaN + NaN*im,NaN + NaN*im
6.158444518959035 - 1.9727801419281887e-17im,NaN + NaN*im,6.953740784992006 + 0.11106805923555131im,NaN + NaN*im,NaN + NaN*im
6.1622487590049575 - 3.89376213050073e-17im,NaN + NaN*im,7.101109625469252 + 0.2962882771243069im,NaN + NaN*im,NaN + NaN*im
6.163933935907554 + 2.613334622141748e-17im,NaN + NaN*im,6.999843496706587 + 0.15734651369736613im,NaN + NaN*im,NaN + NaN*im
6.149781923143476 + 3.794993824734821e-16im,NaN + NaN*im,6.999284706743575 + 0.1237646252515im,NaN + NaN*im,NaN + NaN*im
6.174424548320583 + 4.96131318841709e-11im,NaN + NaN*im,7.081929957419504 + 0.3382736280658495im,NaN + NaN*im,NaN + NaN*im
6.175358553048357 + 4.178943866382838e-11im,NaN + NaN*im,7.0038866168327765 + 0.18831191912153072im,NaN + NaN*im,NaN + NaN*im
6.162799935518677 - 4.331602208371456e-18im,NaN + NaN*im,7.035350940317322 + 0.19507366636012483im,NaN + NaN*im,NaN + NaN*im
6.165760069984542 - 4.625451296740865e-19im,NaN + NaN*im,6.960989432055767 + 0.12830482396045606im,NaN + NaN*im,NaN + NaN*im
6.163717135132213 - 3.2527987335513553e-17im,NaN + NaN*im,6.962631182751147 + 0.12579616927315834im,NaN + NaN*im,NaN + NaN*im
6.1736246305388995 + 7.083765204023748e-11im,NaN + NaN*im,7.074655913230526 + 0.314369740442055im,NaN + NaN*im,NaN + NaN*im
6.165438153733906 + 3.446046953342436e-17im,NaN + NaN*im,7.056305990884156 + 0.23568753720995284im,NaN + NaN*im,NaN + NaN*im
6.168054223819755 + 3.8775820387054575e-10im,NaN + NaN*im,7.093524542453833 + 0.32013107661327883im,NaN + NaN*im,NaN + NaN*im
6.1680401268337866 - 7.134374570434255e-18im,NaN + NaN*im,6.932351449334531 + 0.11434304936525123im,NaN + NaN*im,NaN + NaN*im
6.144247477448008 + 5.259740504199795e-16im,NaN + NaN*im,7.176009423384853 + 0.2790815380233333im,NaN + NaN*im,NaN + NaN*im
6.160747433996165 - 1.2076694668208845e-17im,NaN + NaN*im,6.959368526792333 + 0.11881620143637435im,NaN + NaN*im,NaN + NaN*im
6.167615914199739 - 1.1653156170897886e-17im,NaN + NaN*im,7.012935197719031 + 0.181481838394885im,NaN + NaN*im,NaN + NaN*im
6.162572297131541 - 5.774307188033464e-17im,NaN + NaN*im,7.046114948658541 + 0.20872439672958826im,NaN + NaN*im,NaN + NaN*im
6.149515397480845 + 1.9220238515053735e-16im,NaN + NaN*im,7.101773015750042 + 0.22221676863960269im,NaN + NaN*im,NaN + NaN*im
6.1645731005554465 + 2.0078664758552127e-17im,NaN + NaN*im,6.998714940981964 + 0.18293549147650745im,NaN + NaN*im,NaN + NaN*im
6.178895701765246 + 5.316788112078651e-12im,NaN + NaN*im,6.977167595307425 + 0.16705447529023704im,NaN + NaN*im,NaN + NaN*im
6.1772908839923115 + 1.5606097697698387e-11im,NaN + NaN*im,6.981508380461048 + 0.17102309187073358im,NaN + NaN*im,NaN + NaN*im
6.163673486781879 - 4.204929010136004e-17im,NaN + NaN*im,7.163137494490616 + 0.3156501579809565im,NaN + NaN*im,NaN + NaN*im
6.175551738985961 + 3.869209661698416e-11im,NaN + NaN*im,7.000716632981241 + 0.18183272112840188im,NaN + NaN*im,NaN + NaN*im
6.167845028137654 + 4.718740974846765e-10im,NaN + NaN*im,7.0915392171498 + 0.24520542914229077im,NaN + NaN*im,NaN + NaN*im
6.164715250237903 + 2.0954969663130724e-17im,NaN + NaN*im,7.111868231338572 + 0.2624081106271675im,NaN + NaN*im,NaN + NaN*im
6.160314707091892 + 1.6269968496718824e-18im,NaN + NaN*im,7.136793139453025 + 0.2809455726215524im,NaN + NaN*im,NaN + NaN*im
6.155017346587975 + 8.663978244205955e-17im,NaN + NaN*im,7.016499745196326 + 0.17788625254568557im,NaN + NaN*im,NaN + NaN*im
6.162459981098116 - 1.3834876159177043e-17im,NaN + NaN*im,7.12674140752309 + 0.2750429654139107im,NaN + NaN*im,NaN + NaN*im
6.160608398004409 + 3.3863574452442445e-17im,NaN + NaN*im,7.128334107793559 + 0.27302773839017047im,NaN + NaN*im,NaN + NaN*im
6.163006861754084 - 8.165854628819891e-18im,NaN + NaN*im,7.151056555588585 + 0.3020829474539328im,NaN + NaN*im,NaN + NaN*im
6.163285809061593 + 8.574209708999557e-18im,NaN + NaN*im,6.990277948590709 + 0.17713769775346438im,NaN + NaN*im,NaN + NaN*im
6.172117342437231 + 1.4715608602611338e-10im,NaN + NaN*im,7.04060181907429 + 0.20651493885302943im,NaN + NaN*im,NaN + NaN*im
6.169968403127965 + 3.004889642469475e-10im,NaN + NaN*im,6.957508486985345 + 0.1679169306298723im,NaN + NaN*im,NaN + NaN*im
6.167106007483484 - 4.704213263319057e-18im,NaN + NaN*im,7.008257223069939 + 0.18979566010755586im,NaN + NaN*im,NaN + NaN*im
6.152053653207426 + 9.922821322340494e-17im,NaN + NaN*im,7.048395454806414 + 0.19058298194187367im,NaN + NaN*im,NaN + NaN*im
6.17702261158337 + 1.7724374937782747e-11im,NaN + NaN*im,7.041995169662417 + 0.19606733685811664im,NaN + NaN*im,NaN + NaN*im
6.166732529740769 - 1.9809914811509414e-18im,NaN + NaN*im,7.085394224950559 + 0.23983138095547626im,NaN + NaN*im,NaN + NaN*im
6.139627733136146 + 1.7512593722871138e-15im,NaN + NaN*im,7.046036094572258 + 0.15459352255240424im,NaN + NaN*im,NaN + NaN*im
6.169874383724217 + 2.751774117146322e-10im,NaN + NaN*im,7.111757275566889 + 0.26206803955091906im,NaN + NaN*im,NaN + NaN*im
6.143543615422774 + 6.582291643449739e-16im,NaN + NaN*im,7.171625816723848 + 0.26248205202779634im,NaN + NaN*im,NaN + NaN*im
6.148869947160446 + 1.6930583388916743e-16im,NaN + NaN*im,7.247270760922396 + 0.3825361245892971im,NaN + NaN*im,NaN + NaN*im
6.162603026290827 + 1.3660949854859194e-19im,NaN + NaN*im,7.016102320476546 + 0.1896834824302087im,NaN + NaN*im,NaN + NaN*im
6.140576544372076 + 1.3811181272745441e-15im,NaN + NaN*im,7.083388266880063 + 0.17979892693449484im,NaN + NaN*im,NaN + NaN*im
6.156965390827542 + 2.3526358307961668e-17im,NaN + NaN*im,7.1069877871645 + 0.2458295110720623im,NaN + NaN*im,NaN + NaN*im
6.16343677725069 + 1.1897936388342767e-18im,NaN + NaN*im,6.962684487559317 + 0.1646706890277855im,NaN + NaN*im,NaN + NaN*im
6.161821007893728 + 7.532524206408971e-18im,NaN + NaN*im,7.050033542175416 + 0.20991387237007592im,NaN + NaN*im,NaN + NaN*im
6.15832884353296 + 4.371162741552264e-18im,NaN + NaN*im,7.00246435395857 + 0.17632933466881295im,NaN + NaN*im,NaN + NaN*im
6.152821120138072 + 9.998696945568758e-17im,NaN + NaN*im,7.097243475575942 + 0.2278125162288635im,NaN + NaN*im,NaN + NaN*im
6.1432542389819575 + 5.872636438737939e-16im,NaN + NaN*im,7.24311097967521 + 0.3445007904190874im,NaN + NaN*im,NaN + NaN*im
6.152799483358538 + 1.665317348124606e-16im,NaN + NaN*im,7.04861881660795 + 0.1927653275745234im,NaN + NaN*im,NaN + NaN*im
6.175263454483142 + 4.2538445002881215e-11im,NaN + NaN*im,7.068595774581174 + 0.21837342326082562im,NaN + NaN*im,NaN + NaN*im
6.1690648856801875 + 3.6083755358278e-10im,NaN + NaN*im,7.042863592421566 + 0.21019725392259406im,NaN + NaN*im,NaN + NaN*im
6.16314588790005 + 3.5637666348902794e-18im,NaN + NaN*im,7.0098110575979335 + 0.1876059003835314im,NaN + NaN*im,NaN + NaN*im
6.16224402029419 - 6.424785974441281e-17im,NaN + NaN*im,7.173310008848582 + 0.32745222669613017im,NaN + NaN*im,NaN + NaN*im
6.17239213620207 + 1.306036792742129e-10im,NaN + NaN*im,7.079288719076025 + 0.23180185542675483im,NaN + NaN*im,NaN + NaN*im
6.138686672919946 + 2.089537613486696e-15im,NaN + NaN*im,7.0366204478512175 + 0.14672931876612066im,NaN + NaN*im,NaN + NaN*im
6.1454755378276 + 6.320060897066097e-16im,NaN + NaN*im,7.0357665829642455 + 0.16602562209591146im,NaN + NaN*im,NaN + NaN*im
6.1763486492918 + 2.6405737005448358e-11im,NaN + NaN*im,6.972411796952911 + 0.1710086602776492im,NaN + NaN*im,NaN + NaN*im
6.16974157841126 + 3.2528183481061735e-10im,NaN + NaN*im,6.940093022430439 + 0.16107595296600438im,NaN + NaN*im,NaN + NaN*im
6.164932419235666 + 3.336410935689797e-17im,NaN + NaN*im,7.022806618491158 + 0.19512008824493676im,NaN + NaN*im,NaN + NaN*im
6.152611500465286 + 1.0624051030768951e-16im,NaN + NaN*im,7.1623605921451485 + 0.28854701131221483im,NaN + NaN*im,NaN + NaN*im
6.133157263613043 + 3.756946937776395e-15im,NaN + NaN*im,7.146329056440786 + 0.19348765184777783im,NaN + NaN*im,NaN + NaN*im
6.169350402874335 + 3.312950911250117e-10im,NaN + NaN*im,7.059114039028065 + 0.22007182319365529im,NaN + NaN*im,NaN + NaN*im
6.17733020604609 + 1.5324294000584367e-11im,NaN + NaN*im,6.972062549556716 + 0.16833169030636172im,NaN + NaN*im,NaN + NaN*im
6.162572297131541 - 5.774307188033464e-17im,NaN + NaN*im,7.046114948658541 + 0.20872439672958826im,NaN + NaN*im,NaN + NaN*im
6.136917021302187 + 2.298728294913796e-15im,NaN + NaN*im,7.056711668165282 + 0.16880184092254952im,NaN + NaN*im,NaN + NaN*im
6.172734396455606 + 1.2148105356393104e-10im,NaN + NaN*im,7.070161276216665 + 0.20458670265810713im,NaN + NaN*im,NaN + NaN*im
6.175063273823124 + 4.8322231580877293e-11im,NaN + NaN*im,6.95949900443045 + 0.1774900786829557im,NaN + NaN*im,NaN + NaN*im
6.158779089816371 - 1.9166818281196387e-17im,NaN + NaN*im,6.980639948261428 + 0.18189533108939868im,NaN + NaN*im,NaN + NaN*im
6.173151134132661 + 1.0504623520463295e-10im,NaN + NaN*im,7.051225854273542 + 0.19644265915004044im,NaN + NaN*im,NaN + NaN*im
6.154596192599701 + 4.626790253998405e-17im,NaN + NaN*im,6.990756170632036 + 0.1805160094626519im,NaN + NaN*im,NaN + NaN*im
6.166375296798395 - 3.069780442511356e-17im,NaN + NaN*im,7.122423975773796 + 0.23892488811575927im,NaN + NaN*im,NaN + NaN*im
6.174203910172942 + 6.977791487579806e-11im,NaN + NaN*im,6.947470227156718 + 0.17665437995316038im,NaN + NaN*im,NaN + NaN*im
6.170437148290862 + 2.50643157018331e-10im,NaN + NaN*im,7.109083639182777 + 0.2255010874819464im,NaN + NaN*im,NaN + NaN*im
6.155293304693121 + 8.168784337113431e-17im,NaN + NaN*im,7.012205160568189 + 0.1906130985482688im,NaN + NaN*im,NaN + NaN*im
6.134711757241912 + 3.129225862018492e-15im,NaN + NaN*im,7.095879790106772 + 0.17604250995830947im,NaN + NaN*im,NaN + NaN*im
6.163593305905656 + 2.0713113322356064e-18im,NaN + NaN*im,6.966315391250918 + 0.18144060395953115im,NaN + NaN*im,NaN + NaN*im
6.17887002749043 + 5.407494707289725e-12im,NaN + NaN*im,6.968644487166866 + 0.1674447211727426im,NaN + NaN*im,NaN + NaN*im
6.173569231054918 + 8.978616144216439e-11im,NaN + NaN*im,7.0359748026596325 + 0.19200974316181846im,NaN + NaN*im,NaN + NaN*im
6.153804468965886 + 1.0633697197482238e-16im,NaN + NaN*im,7.101878574673841 + 0.2247315595183912im,NaN + NaN*im,NaN + NaN*im
6.170745742873161 + 2.3073388114678377e-10im,NaN + NaN*im,6.963409343607401 + 0.18232744645643367im,NaN + NaN*im,NaN + NaN*im
6.174712243710777 + 5.667569610149377e-11im,NaN + NaN*im,7.016385868452015 + 0.18453916532255704im,NaN + NaN*im,NaN + NaN*im
6.16816145803263 + 4.597616417243092e-10im,NaN + NaN*im,7.00106787689967 + 0.1934005429940292im,NaN + NaN*im,NaN + NaN*im
6.171190713597816 + 2.016735617230767e-10im,NaN + NaN*im,7.031119687838311 + 0.1965606325384567im,NaN + NaN*im,NaN + NaN*im
6.169018189455139 + 3.7112400115524405e-10im,NaN + NaN*im,7.051489262691996 + 0.20564277285902288im,NaN + NaN*im,NaN + NaN*im
6.157056828597287 + 6.875208275930036e-17im,NaN + NaN*im,7.034579251210094 + 0.2021051582656487im,NaN + NaN*im,NaN + NaN*im
6.167113274432364 + 3.356338047518445e-17im,NaN + NaN*im,7.054787394625919 + 0.20925454209754557im,NaN + NaN*im,NaN + NaN*im
6.1660511091807875 - 3.4610384852511325e-17im,NaN + NaN*im,7.03482896503064 + 0.2040448991664477im,NaN + NaN*im,NaN + NaN*im
6.156547866293155 + 1.511895494615741e-17im,NaN + NaN*im,7.062331249146787 + 0.2116538417533709im,NaN + NaN*im,NaN + NaN*im
6.173808430842503 + 8.187817379413524e-11im,NaN + NaN*im,7.030811971405773 + 0.19051757443765913im,NaN + NaN*im,NaN + NaN*im
6.140305417867041 + 1.3650644739526334e-15im,NaN + NaN*im,7.0808220014608105 + 0.1883537192217147im,NaN + NaN*im,NaN + NaN*im
6.156758087125586 + 4.2115434358271924e-17im,NaN + NaN*im,7.075080866457552 + 0.21744708326336273im,NaN + NaN*im,NaN + NaN*im
6.144629443526021 + 6.182072397446512e-16im,NaN + NaN*im,7.098854637562966 + 0.206188653521725im,NaN + NaN*im,NaN + NaN*im
6.175514129924802 + 3.928336745717174e-11im,NaN + NaN*im,6.9695755226313585 + 0.17828829446880332im,NaN + NaN*im,NaN + NaN*im
6.1681178514997965 + 4.649472226631946e-10im,NaN + NaN*im,6.9834395977906665 + 0.18916688501795328im,NaN + NaN*im,NaN + NaN*im
6.16150181792568 - 5.518623427305669e-17im,NaN + NaN*im,7.087863425094551 + 0.22484474179814126im,NaN + NaN*im,NaN + NaN*im
6.134130350947151 + 3.3373166347676357e-15im,NaN + NaN*im,7.135432120044995 + 0.19140563625967086im,NaN + NaN*im,NaN + NaN*im
6.166836424315345 + 1.4536603975090865e-17im,NaN + NaN*im,7.0817197287620175 + 0.21859602406350878im,NaN + NaN*im,NaN + NaN*im
6.172038857326037 + 1.5423881802697137e-10im,NaN + NaN*im,7.027858927957463 + 0.1936777440610819im,NaN + NaN*im,NaN + NaN*im
6.141436250139196 + 1.0754601803561868e-15im,NaN + NaN*im,7.038203899516591 + 0.17370732210483772im,NaN + NaN*im,NaN + NaN*im
6.174213778605101 + 6.96738571488549e-11im,NaN + NaN*im,7.012781899057283 + 0.18545510257119383im,NaN + NaN*im,NaN + NaN*im
6.168956112910507 + 3.7671515290421957e-10im,NaN + NaN*im,6.997729828725739 + 0.19209629770931635im,NaN + NaN*im,NaN + NaN*im
6.177041449417163 + 1.7950423890754165e-11im,NaN + NaN*im,6.999234166352373 + 0.17639295633834295im,NaN + NaN*im,NaN + NaN*im
6.177197130840068 + 1.638554415983812e-11im,NaN + NaN*im,6.983313928337463 + 0.1745019464059649im,NaN + NaN*im,NaN + NaN*im
6.152618649084724 + 1.1915057124507205e-16im,NaN + NaN*im,7.206265634434261 + 0.2892340233904589im,NaN + NaN*im,NaN + NaN*im
6.171932678819201 + 1.5888123555926715e-10im,NaN + NaN*im,6.979876788794475 + 0.18581857482348224im,NaN + NaN*im,NaN + NaN*im
6.154471178575157 + 1.1976171792422522e-16im,NaN + NaN*im,7.020492307882488 + 0.19283537254811678im,NaN + NaN*im,NaN + NaN*im
6.145580511688786 + 4.919864133513148e-16im,NaN + NaN*im,7.022479814818029 + 0.17641208497855784im,NaN + NaN*im,NaN + NaN*im
6.166746070607253 + 7.18410146353607e-18im,NaN + NaN*im,6.9767265217110666 + 0.18704589499974092im,NaN + NaN*im,NaN + NaN*im
6.16511170804924 - 4.28950946854047e-18im,NaN + NaN*im,6.962921169539445 + 0.18136472447660415im,NaN + NaN*im,NaN + NaN*im
6.142314455962369 + 9.549760268731955e-16im,NaN + NaN*im,7.07745126906219 + 0.19268986390057338im,NaN + NaN*im,NaN + NaN*im
6.16040828096043 - 3.990654903489349e-17im,NaN + NaN*im,7.109146320098678 + 0.23498072087656982im,NaN + NaN*im,NaN + NaN*im
6.1772695448999 + 1.5666967203706173e-11im,NaN + NaN*im,6.951485970498074 + 0.17228120090908214im,NaN + NaN*im,NaN + NaN*im
6.150959914089632 + 1.3086455217776007e-16im,NaN + NaN*im,7.088406652233244 + 0.21544771234032im,NaN + NaN*im,NaN + NaN*im
6.153927215181449 + 3.029706736818278e-17im,NaN + NaN*im,7.145240729126537 + 0.2464229531298056im,NaN + NaN*im,NaN + NaN*im
6.1662677643317565 - 1.0792185540514796e-17im,NaN + NaN*im,7.13102562175517 + 0.24458523365978835im,NaN + NaN*im,NaN + NaN*im
6.17115181053981 + 2.026690475569384e-10im,NaN + NaN*im,7.107593868130265 + 0.2236328716815214im,NaN + NaN*im,NaN + NaN*im
6.170480130772448 + 2.4458160707640326e-10im,NaN + NaN*im,7.127073860409187 + 0.2388710754610986im,NaN + NaN*im,NaN + NaN*im
6.1721002434040955 + 1.506433667133998e-10im,NaN + NaN*im,6.960895863741337 + 0.18142782924084525im,NaN + NaN*im,NaN + NaN*im
6.176179739126858 + 2.8674972621505013e-11im,NaN + NaN*im,7.033842864895109 + 0.1827519662418077im,NaN + NaN*im,NaN + NaN*im
6.1718988784820485 + 1.6066608894423317e-10im,NaN + NaN*im,6.997405060010179 + 0.1890730024409648im,NaN + NaN*im,NaN + NaN*im
6.167021350616878 - 1.09119942770394e-17im,NaN + NaN*im,7.000206116039043 + 0.19386722301698678im,NaN + NaN*im,NaN + NaN*im
6.1716909556662065 + 1.7074364864753705e-10im,NaN + NaN*im,7.112976697218927 + 0.22604377848511414im,NaN + NaN*im,NaN + NaN*im
6.16962758684157 + 3.1477460454460717e-10im,NaN + NaN*im,7.093439475504767 + 0.22004248288791606im,NaN + NaN*im,NaN + NaN*im
6.162572297131541 - 5.774307188033464e-17im,NaN + NaN*im,7.046114948658541 + 0.20872439672958826im,NaN + NaN*im,NaN + NaN*im
6.17766120091101 + 1.2157413624770718e-11im,NaN + NaN*im,6.99794983500631 + 0.188135828667519im,NaN + NaN*im,NaN + NaN*im
6.175426728022801 + 4.689011929617161e-11im,NaN + NaN*im,6.949921713524444 + 0.1324110787272535im,NaN + NaN*im,NaN + NaN*im
6.15627361164893 - 7.620800094200018e-18im,NaN + NaN*im,7.092397997833706 + 0.29338257642224125im,NaN + NaN*im,NaN + NaN*im
6.160088528816562 - 1.2610395321740815e-17im,NaN + NaN*im,7.047877150182296 + 0.19776318036193422im,NaN + NaN*im,NaN + NaN*im
6.153641858616139 + 2.1857883727244233e-16im,NaN + NaN*im,6.966596328541628 + 0.09611033047088227im,NaN + NaN*im,NaN + NaN*im
6.170574238455227 + 2.379547691256597e-10im,NaN + NaN*im,7.022803977470065 + 0.20561992261774753im,NaN + NaN*im,NaN + NaN*im
6.170629123634579 + 2.139866524518305e-10im,NaN + NaN*im,7.042336837000218 + 0.252558209278471im,NaN + NaN*im,NaN + NaN*im
6.164608930344491 + 4.509471682669346e-18im,NaN + NaN*im,6.98239571064773 + 0.1344802939599869im,NaN + NaN*im,NaN + NaN*im
6.177626396407331 + 1.1402411825580958e-11im,NaN + NaN*im,7.020587913092494 + 0.23269669500843926im,NaN + NaN*im,NaN + NaN*im
6.139985457412003 + 1.6586377224031749e-15im,NaN + NaN*im,7.103970397493004 + 0.1608299603995131im,NaN + NaN*im,NaN + NaN*im
6.167858830201408 + 4.03411879295389e-10im,NaN + NaN*im,7.061573992764672 + 0.30897857063626316im,NaN + NaN*im,NaN + NaN*im
6.142852888186194 + 1.2109973236130262e-15im,NaN + NaN*im,7.063236309202691 + 0.12676559251636987im,NaN + NaN*im,NaN + NaN*im
6.163428001056024 + 2.1217248472843858e-17im,NaN + NaN*im,6.983698009213554 + 0.1324023687868167im,NaN + NaN*im,NaN + NaN*im
6.155714247625518 + 4.989972215104968e-17im,NaN + NaN*im,7.096123005387835 + 0.33368487208445885im,NaN + NaN*im,NaN + NaN*im
6.1771809980883345 + 1.7699679958173894e-11im,NaN + NaN*im,6.9692144782385546 + 0.15116097425005068im,NaN + NaN*im,NaN + NaN*im
6.159046252249399 + 2.1936922075544594e-17im,NaN + NaN*im,6.939681966762951 + 0.09646949506133147im,NaN + NaN*im,NaN + NaN*im
6.1610795956773705 - 3.1545283326115602e-18im,NaN + NaN*im,7.057003538241342 + 0.22214516183430041im,NaN + NaN*im,NaN + NaN*im
6.165458455129517 - 3.857236357551257e-17im,NaN + NaN*im,7.06859930214264 + 0.3166960008899345im,NaN + NaN*im,NaN + NaN*im
6.169441717245437 + 3.8689093643442943e-10im,NaN + NaN*im,6.966935796487282 + 0.13411778655043644im,NaN + NaN*im,NaN + NaN*im
6.169665155678 + 3.026776732117204e-10im,NaN + NaN*im,7.0295953168638805 + 0.21485495701590668im,NaN + NaN*im,NaN + NaN*im
6.178942386679891 + 5.153249593032856e-12im,NaN + NaN*im,6.984039707450549 + 0.17113875498457426im,NaN + NaN*im,NaN + NaN*im
6.151732761054702 + 6.058757353974678e-17im,NaN + NaN*im,7.109006077746417 + 0.3289139237156772im,NaN + NaN*im,NaN + NaN*im
6.164257258037444 - 8.454327663593165e-18im,NaN + NaN*im,6.984763349185058 + 0.13555418675957365im,NaN + NaN*im,NaN + NaN*im
6.17641682753344 + 2.1259260716883935e-11im,NaN + NaN*im,7.035240112471477 + 0.2725284539934744im,NaN + NaN*im,NaN + NaN*im
6.179745618409352 + 2.40204522386136e-12im,NaN + NaN*im,7.008496757108061 + 0.21295981568337505im,NaN + NaN*im,NaN + NaN*im
6.151482010866497 + 2.0427162609424648e-16im,NaN + NaN*im,7.045592066916033 + 0.1504978732668717im,NaN + NaN*im,NaN + NaN*im
6.14766595243189 + 3.3685148864618735e-16im,NaN + NaN*im,7.1160321052507305 + 0.2626078095558206im,NaN + NaN*im,NaN + NaN*im
6.171872214262707 + 1.8254106663364507e-10im,NaN + NaN*im,6.972323475811573 + 0.14371606947796878im,NaN + NaN*im,NaN + NaN*im
6.17870449025078 + 5.929055770357262e-12im,NaN + NaN*im,6.997698513541238 + 0.1903306127898064im,NaN + NaN*im,NaN + NaN*im
6.151650170896646 + 4.6338523911961377e-17im,NaN + NaN*im,7.10779225042623 + 0.3485937157109947im,NaN + NaN*im,NaN + NaN*im
6.168038236347949 + 3.6699343704109535e-10im,NaN + NaN*im,7.063256184140626 + 0.3360586106648363im,NaN + NaN*im,NaN + NaN*im
6.172457811503353 + 1.0741801024425119e-10im,NaN + NaN*im,7.050376862938908 + 0.3090372318553358im,NaN + NaN*im,NaN + NaN*im
6.162572297131541 - 5.774307188033464e-17im,NaN + NaN*im,7.046114948658541 + 0.20872439672958826im,NaN + NaN*im,NaN + NaN*im
6.152076228604468 + 5.0080041320731645e-17im,NaN + NaN*im,7.1242495910668335 + 0.32337866446506236im,NaN + NaN*im,NaN + NaN*im
6.1653775523305345 - 8.314782190857893e-18im,NaN + NaN*im,7.011044918886649 + 0.1694618091347842im,NaN + NaN*im,NaN + NaN*im
6.140008547610191 + 8.940095235491994e-16im,NaN + NaN*im,7.160566321794523 + 0.31345468602154125im,NaN + NaN*im,NaN + NaN*im
6.163474340214142 + 5.299419861875596e-18im,NaN + NaN*im,7.1005783573742765 + 0.356733274874179im,NaN + NaN*im,NaN + NaN*im
6.172735470382668 + 9.420462180852727e-11im,NaN + NaN*im,7.074390939808702 + 0.33441876801354053im,NaN + NaN*im,NaN + NaN*im
6.169311738246278 + 2.548503197228924e-10im,NaN + NaN*im,7.088800066821136 + 0.36853870386439413im,NaN + NaN*im,NaN + NaN*im
6.147160188654109 + 7.149162950920412e-16im,NaN + NaN*im,6.9839163893908065 + 0.09751587438286197im,NaN + NaN*im,NaN + NaN*im
6.138024547852042 + 1.6584592730752676e-15im,NaN + NaN*im,7.12530344151295 + 0.21659706574290907im,NaN + NaN*im,NaN + NaN*im
6.137943201339878 + 1.540539455591807e-15im,NaN + NaN*im,7.144316528749635 + 0.2526156758455804im,NaN + NaN*im,NaN + NaN*im
6.174446153199766 + 6.05131581368392e-11im,NaN + NaN*im,7.020607708560723 + 0.20806135318866947im,NaN + NaN*im,NaN + NaN*im
